transaction_id,customer_id,amount,payment_method,event_type,failure_reason,attempt_number,customer_segment,days_since_failure,previous_success_rate,customer_lifetime_value,is_subscription,invoice_age,recovered,recovery_action
TXN_007503,CUST_02234,893.15,card,subscription_failed,network_error,2,regular,1,0.986,13044.84,1,0,0,retry_payment
TXN_007504,CUST_01535,1715.4,upi,checkout_abandoned,network_error,1,loyal,6,0.674,5343.23,0,0,0,retry_payment
TXN_007505,CUST_02273,983.29,upi,payment_failed,mandate_failed,1,new,12,0.846,9872.5,0,0,0,escalate
TXN_007506,CUST_01353,1060.79,upi,payment_failed,authentication_failed,1,new,3,0.675,16182.23,0,0,1,retry_payment
TXN_007507,CUST_00475,2423.92,card,subscription_failed,customer_abandoned,4,regular,5,0.571,42871.35,1,0,0,escalate
TXN_007508,CUST_02254,3869.39,upi,checkout_abandoned,unknown,2,loyal,9,0.794,44527.46,0,0,1,retry_payment
TXN_007509,CUST_01894,2062.82,netbanking,payment_failed,network_error,1,new,14,0.736,19160.27,0,0,1,retry_payment
TXN_007510,CUST_01394,6302.32,upi,checkout_abandoned,unknown,1,regular,7,0.839,6563.11,0,0,0,escalate
TXN_007511,CUST_01119,853.04,upi,invoice_overdue,insufficient_funds,1,loyal,12,0.956,11990.99,0,13,0,escalate
TXN_007512,CUST_01032,344.76,card,payment_failed,unknown,3,regular,6,0.858,30219.6,0,0,0,escalate
TXN_007513,CUST_01444,2656.92,netbanking,payment_failed,insufficient_funds,1,high_value,9,0.953,54135.47,0,0,0,escalate
TXN_007514,CUST_00785,808.96,netbanking,payment_failed,insufficient_funds,1,loyal,12,0.977,32450.72,0,0,1,retry_payment
TXN_007515,CUST_00848,1205.04,upi,payment_failed,customer_abandoned,1,new,13,0.72,6257.05,0,0,0,escalate
TXN_007516,CUST_00835,364.08,upi,payment_failed,unknown,2,loyal,13,0.801,28819.05,0,0,0,escalate
TXN_007517,CUST_00039,730.59,card,subscription_failed,customer_abandoned,2,regular,12,0.918,5900.95,1,0,0,escalate
TXN_007518,CUST_02784,450.99,netbanking,payment_failed,customer_abandoned,2,high_value,6,0.908,26540.68,0,0,1,retry_payment
TXN_007519,CUST_00710,1059.74,wallet,subscription_failed,unknown,3,high_value,1,0.854,32080.63,1,0,1,retry_payment
TXN_007520,CUST_00496,1093.98,upi,invoice_overdue,authentication_failed,2,new,0,0.801,21072.87,0,28,0,retry_payment
TXN_007521,CUST_00454,1611.93,card,payment_failed,unknown,4,new,14,0.805,6027.19,0,0,0,escalate
TXN_007522,CUST_02965,4044.04,upi,payment_failed,bank_timeout,1,loyal,13,0.914,3861.35,0,0,1,retry_payment
TXN_007523,CUST_01431,2577.94,upi,payment_failed,bank_timeout,1,new,4,0.755,7569.96,0,0,1,retry_payment
TXN_007524,CUST_00981,409.72,upi,checkout_abandoned,insufficient_funds,1,regular,0,0.941,17254.67,0,0,0,send_payment_reminder
TXN_007525,CUST_01212,2439.71,upi,checkout_abandoned,unknown,2,high_value,8,0.724,4816.16,0,0,1,retry_payment
TXN_007526,CUST_00266,1640.28,upi,checkout_abandoned,bank_timeout,1,regular,6,0.715,2015.68,0,0,0,retry_payment
TXN_007527,CUST_00942,1387.08,upi,subscription_failed,network_error,1,regular,7,0.9,36846.03,1,0,1,retry_payment
TXN_007528,CUST_00747,1473.01,card,subscription_failed,bank_timeout,2,new,4,0.81,3183.95,1,0,1,retry_payment
TXN_007529,CUST_02410,1766.69,card,checkout_abandoned,bank_timeout,1,loyal,0,0.882,12085.03,0,0,1,retry_payment
TXN_007530,CUST_00176,862.39,upi,invoice_overdue,limit_exceeded,2,high_value,5,0.821,14025.42,0,56,1,retry_payment
TXN_007531,CUST_01277,1296.39,card,invoice_overdue,bank_timeout,2,high_value,6,0.396,4919.59,0,42,0,retry_payment
TXN_007532,CUST_02371,3867.53,upi,checkout_abandoned,unknown,4,new,9,0.679,8525.88,0,0,0,escalate
TXN_007533,CUST_02501,854.14,upi,payment_failed,unknown,2,new,3,0.764,40949.72,0,0,1,retry_payment
TXN_007534,CUST_01538,658.07,wallet,subscription_failed,limit_exceeded,1,high_value,12,0.901,2120.02,1,0,1,retry_payment
TXN_007535,CUST_00668,1427.75,upi,invoice_overdue,network_error,1,high_value,12,0.917,26786.79,0,17,1,retry_payment
TXN_007536,CUST_01011,607.14,upi,checkout_abandoned,unknown,1,new,10,0.75,10348.83,0,0,0,escalate
TXN_007537,CUST_00667,378.04,card,subscription_failed,authentication_failed,1,new,5,0.75,4824.67,1,0,1,retry_payment
TXN_007538,CUST_01987,1138.7,upi,payment_failed,bank_timeout,2,regular,6,0.681,14086.25,0,0,1,retry_payment
TXN_007539,CUST_00878,4779.63,upi,checkout_abandoned,insufficient_funds,2,regular,14,0.565,6783.12,0,0,0,escalate
TXN_007540,CUST_01892,1454.38,card,subscription_failed,network_error,2,loyal,11,0.86,11357.5,1,0,0,escalate
TXN_007541,CUST_01968,1730.36,card,invoice_overdue,limit_exceeded,2,new,8,0.793,20251.41,0,4,0,escalate
TXN_007542,CUST_02820,272.9,upi,payment_failed,network_error,2,loyal,9,0.651,21815.29,0,0,0,escalate
TXN_007543,CUST_01112,2129.67,netbanking,payment_failed,mandate_failed,2,regular,14,0.741,6828.06,0,0,0,escalate
TXN_007544,CUST_02884,1616.33,upi,payment_failed,limit_exceeded,1,new,7,0.898,20371.23,0,0,1,retry_payment
TXN_007545,CUST_01203,881.2,upi,payment_failed,insufficient_funds,1,regular,5,0.736,61080.53,0,0,0,send_payment_reminder
TXN_007546,CUST_02043,1732.4,upi,subscription_failed,network_error,1,new,5,0.844,3399.18,1,0,1,retry_payment
TXN_007547,CUST_01985,1718.69,upi,payment_failed,customer_abandoned,3,regular,13,0.906,4785.01,0,0,1,retry_payment
TXN_007548,CUST_02454,642.67,wallet,subscription_failed,insufficient_funds,4,new,7,0.848,2642.24,1,0,0,escalate
TXN_007549,CUST_01408,1956.09,card,checkout_abandoned,bank_timeout,3,new,5,0.705,48921.85,0,0,1,retry_payment
TXN_007550,CUST_02378,3908.58,upi,checkout_abandoned,customer_abandoned,1,loyal,11,0.928,10164.75,0,0,1,retry_payment
TXN_007551,CUST_01067,1249.96,upi,checkout_abandoned,network_error,4,regular,12,0.603,8424.69,0,0,1,retry_payment
TXN_007552,CUST_01474,749.3,upi,subscription_failed,bank_timeout,3,regular,10,0.962,16860.35,1,0,0,escalate
TXN_007553,CUST_01500,1301.35,card,payment_failed,authentication_failed,1,regular,13,0.648,22740.64,0,0,0,escalate
TXN_007554,CUST_02114,2971.76,upi,payment_failed,authentication_failed,2,high_value,12,0.822,12011.17,0,0,0,escalate
TXN_007555,CUST_01856,562.37,netbanking,checkout_abandoned,bank_timeout,4,high_value,10,0.879,34790.77,0,0,1,retry_payment
TXN_007556,CUST_00235,2382.88,upi,payment_failed,customer_abandoned,1,regular,14,0.938,8982.03,0,0,1,retry_payment
TXN_007557,CUST_02428,872.02,upi,payment_failed,authentication_failed,4,loyal,5,0.897,3400.16,0,0,1,retry_payment
TXN_007558,CUST_02275,1820.51,netbanking,invoice_overdue,bank_timeout,1,loyal,14,0.959,38299.4,0,59,1,retry_payment
TXN_007559,CUST_00314,955.04,netbanking,subscription_failed,mandate_failed,1,high_value,5,0.714,8391.13,1,0,1,retry_payment
TXN_007560,CUST_02886,952.99,upi,payment_failed,limit_exceeded,1,loyal,13,0.878,2218.79,0,0,1,retry_payment
TXN_007561,CUST_01983,5073.04,upi,subscription_failed,unknown,1,regular,10,0.728,680.55,1,0,0,escalate
TXN_007562,CUST_00255,485.87,netbanking,payment_failed,insufficient_funds,2,regular,11,0.716,2575.79,0,0,0,escalate
TXN_007563,CUST_01475,2211.69,card,payment_failed,network_error,1,high_value,14,0.898,5518.87,0,0,1,retry_payment
TXN_007564,CUST_02509,5992.6,card,payment_failed,customer_abandoned,1,regular,14,0.775,10033.4,0,0,1,retry_payment
TXN_007565,CUST_00840,2595.77,card,payment_failed,unknown,3,regular,13,0.96,12972.64,0,0,1,retry_payment
TXN_007566,CUST_02799,517.16,netbanking,payment_failed,customer_abandoned,1,new,7,0.895,2513.67,0,0,1,retry_payment
TXN_007567,CUST_01256,538.05,upi,checkout_abandoned,limit_exceeded,1,regular,7,0.942,7326.25,0,0,1,retry_payment
TXN_007568,CUST_00679,822.15,upi,payment_failed,customer_abandoned,3,new,2,0.714,5463.51,0,0,0,escalate
TXN_007569,CUST_01070,1701.98,upi,payment_failed,bank_timeout,3,new,5,0.817,14179.37,0,0,1,retry_payment
TXN_007570,CUST_01575,1797.18,card,payment_failed,customer_abandoned,3,regular,12,0.623,20876.27,0,0,0,escalate
TXN_007571,CUST_02065,542.32,upi,payment_failed,limit_exceeded,1,regular,8,0.876,41189.19,0,0,1,retry_payment
TXN_007572,CUST_02784,746.22,upi,checkout_abandoned,insufficient_funds,1,loyal,2,0.638,33971.38,0,0,0,send_payment_reminder
TXN_007573,CUST_00585,783.71,card,payment_failed,insufficient_funds,2,regular,4,0.756,2894.74,0,0,1,retry_payment
TXN_007574,CUST_02881,1298.06,upi,checkout_abandoned,insufficient_funds,3,loyal,7,0.609,11547.45,0,0,0,escalate
TXN_007575,CUST_01584,7339.14,wallet,checkout_abandoned,bank_timeout,2,new,4,0.886,7809.69,0,0,0,retry_payment
TXN_007576,CUST_00384,711.0,upi,payment_failed,insufficient_funds,1,loyal,13,0.647,8543.55,0,0,0,escalate
TXN_007577,CUST_02780,686.53,card,subscription_failed,bank_timeout,2,new,12,0.868,9187.89,1,0,0,escalate
TXN_007578,CUST_01048,605.9,card,checkout_abandoned,customer_abandoned,2,regular,11,0.512,41861.57,0,0,1,retry_payment
TXN_007579,CUST_01862,2494.03,upi,checkout_abandoned,authentication_failed,3,regular,12,0.752,18713.9,0,0,0,escalate
TXN_007580,CUST_02095,1451.2,upi,payment_failed,bank_timeout,1,high_value,4,0.832,10402.58,0,0,0,retry_payment
TXN_007581,CUST_00041,732.34,upi,payment_failed,customer_abandoned,1,new,2,0.953,11343.18,0,0,1,retry_payment
TXN_007582,CUST_00665,1122.13,card,checkout_abandoned,bank_timeout,1,regular,3,0.757,3315.44,0,0,1,retry_payment
TXN_007583,CUST_02060,796.33,card,invoice_overdue,authentication_failed,3,new,2,0.888,17666.62,0,53,1,retry_payment
TXN_007584,CUST_00975,1900.62,upi,payment_failed,unknown,3,regular,9,0.903,7886.71,0,0,1,retry_payment
TXN_007585,CUST_00028,12845.15,upi,checkout_abandoned,customer_abandoned,1,regular,3,0.795,4868.31,0,0,1,retry_payment
TXN_007586,CUST_00070,2330.67,wallet,payment_failed,limit_exceeded,1,new,11,0.664,3082.77,0,0,0,escalate
TXN_007587,CUST_02480,1392.46,upi,invoice_overdue,limit_exceeded,2,regular,12,0.595,55748.71,0,56,0,escalate
TXN_007588,CUST_00461,881.16,netbanking,payment_failed,bank_timeout,1,regular,11,0.88,6413.33,0,0,1,retry_payment
TXN_007589,CUST_00302,512.09,upi,checkout_abandoned,network_error,2,regular,4,0.701,22016.2,0,0,1,retry_payment
TXN_007590,CUST_01687,2697.75,upi,checkout_abandoned,insufficient_funds,1,loyal,11,0.972,13386.67,0,0,0,escalate
TXN_007591,CUST_00357,2582.99,upi,subscription_failed,authentication_failed,3,high_value,2,0.692,30569.48,1,0,0,escalate
TXN_007592,CUST_01960,1033.12,upi,subscription_failed,unknown,1,new,0,0.873,2335.13,1,0,0,retry_payment
TXN_007593,CUST_01633,3959.56,netbanking,subscription_failed,customer_abandoned,3,regular,10,0.665,32423.54,1,0,0,escalate
TXN_007594,CUST_01947,1525.54,card,subscription_failed,limit_exceeded,1,high_value,10,0.699,38965.79,1,0,1,retry_payment
TXN_007595,CUST_01475,2787.86,card,checkout_abandoned,customer_abandoned,1,regular,11,0.644,4159.37,0,0,1,retry_payment
TXN_007596,CUST_02336,1901.08,card,payment_failed,customer_abandoned,1,regular,9,0.648,20240.51,0,0,1,retry_payment
TXN_007597,CUST_01935,1301.81,card,invoice_overdue,network_error,1,regular,7,0.852,4226.94,0,3,1,retry_payment
TXN_007598,CUST_01246,698.76,card,payment_failed,mandate_failed,2,loyal,6,0.9,7371.11,0,0,0,retry_payment
TXN_007599,CUST_00047,1335.14,card,payment_failed,limit_exceeded,2,loyal,10,0.697,4008.99,0,0,1,retry_payment
TXN_007600,CUST_00821,2942.05,netbanking,payment_failed,customer_abandoned,1,regular,14,0.889,16178.1,0,0,0,escalate
TXN_007601,CUST_00395,998.96,card,checkout_abandoned,bank_timeout,3,regular,6,0.752,7470.92,0,0,1,retry_payment
TXN_007602,CUST_00047,2132.42,upi,payment_failed,authentication_failed,1,loyal,6,0.745,9773.11,0,0,0,retry_payment
TXN_007603,CUST_00820,630.83,upi,checkout_abandoned,network_error,1,new,3,0.919,3943.66,0,0,1,retry_payment
TXN_007604,CUST_00620,2799.7,upi,checkout_abandoned,bank_timeout,1,loyal,1,0.879,22393.74,0,0,1,retry_payment
TXN_007605,CUST_00231,1926.72,upi,payment_failed,limit_exceeded,2,new,10,0.611,7953.59,0,0,1,retry_payment
TXN_007606,CUST_00938,573.37,upi,payment_failed,unknown,1,regular,0,0.712,10961.32,0,0,1,retry_payment
TXN_007607,CUST_01520,1253.89,upi,invoice_overdue,customer_abandoned,1,loyal,0,0.708,6038.26,0,21,0,send_checkout_reminder
TXN_007608,CUST_00535,3160.14,upi,subscription_failed,bank_timeout,1,high_value,6,0.893,2099.47,1,0,1,retry_payment
TXN_007609,CUST_00820,547.85,netbanking,invoice_overdue,bank_timeout,1,regular,9,0.945,4283.88,0,36,1,retry_payment
TXN_007610,CUST_00061,636.8,card,payment_failed,insufficient_funds,1,regular,9,0.953,8012.13,0,0,1,retry_payment
TXN_007611,CUST_00152,1418.88,upi,invoice_overdue,insufficient_funds,1,loyal,14,0.661,8474.44,0,30,1,retry_payment
TXN_007612,CUST_00473,8265.83,netbanking,invoice_overdue,bank_timeout,2,loyal,14,0.731,38342.95,0,51,0,escalate
TXN_007613,CUST_01359,875.82,netbanking,checkout_abandoned,bank_timeout,1,new,5,0.859,39898.44,0,0,1,retry_payment
TXN_007614,CUST_01999,2229.29,netbanking,checkout_abandoned,insufficient_funds,1,regular,6,0.677,18354.76,0,0,0,send_payment_reminder
TXN_007615,CUST_02366,1847.02,upi,payment_failed,bank_timeout,2,loyal,4,0.968,58941.39,0,0,0,retry_payment
TXN_007616,CUST_01889,935.99,upi,checkout_abandoned,bank_timeout,1,high_value,8,0.793,6422.99,0,0,0,escalate
TXN_007617,CUST_01851,1706.38,upi,subscription_failed,mandate_failed,1,regular,9,0.846,18416.13,1,0,1,retry_payment
TXN_007618,CUST_02808,1048.33,card,checkout_abandoned,unknown,2,high_value,12,0.747,13654.55,0,0,1,retry_payment
TXN_007619,CUST_00767,1126.62,card,payment_failed,mandate_failed,1,regular,5,0.854,14647.49,0,0,1,retry_payment
TXN_007620,CUST_02395,397.11,card,payment_failed,insufficient_funds,2,regular,10,0.977,4308.49,0,0,1,retry_payment
TXN_007621,CUST_02811,1470.96,card,subscription_failed,bank_timeout,2,high_value,1,0.695,10731.57,1,0,1,retry_payment
TXN_007622,CUST_01704,3079.42,netbanking,subscription_failed,limit_exceeded,3,new,13,0.727,6845.5,1,0,0,escalate
TXN_007623,CUST_02522,1570.52,card,checkout_abandoned,customer_abandoned,1,loyal,1,0.827,3744.54,0,0,1,retry_payment
TXN_007624,CUST_00413,3588.99,netbanking,invoice_overdue,customer_abandoned,2,regular,9,0.771,15840.56,0,2,0,escalate
TXN_007625,CUST_02637,2386.26,netbanking,payment_failed,mandate_failed,2,regular,2,0.797,2123.91,0,0,1,retry_payment
TXN_007626,CUST_01693,1430.23,upi,payment_failed,authentication_failed,2,loyal,14,0.793,30598.97,0,0,1,retry_payment
TXN_007627,CUST_00665,907.67,netbanking,payment_failed,unknown,1,high_value,12,0.647,10570.54,0,0,1,retry_payment
TXN_007628,CUST_00185,1016.59,upi,subscription_failed,customer_abandoned,2,loyal,9,0.734,3578.11,1,0,1,retry_payment
TXN_007629,CUST_02160,462.58,upi,subscription_failed,bank_timeout,1,regular,6,0.897,7462.42,1,0,1,retry_payment
TXN_007630,CUST_01293,1211.43,wallet,subscription_failed,network_error,1,loyal,1,0.886,9736.54,1,0,0,retry_payment
TXN_007631,CUST_00931,1685.84,upi,invoice_overdue,authentication_failed,1,loyal,14,0.768,26274.69,0,52,0,escalate
TXN_007632,CUST_01171,5916.84,upi,payment_failed,insufficient_funds,3,regular,5,0.859,33827.39,0,0,1,retry_payment
TXN_007633,CUST_02974,2289.01,wallet,payment_failed,network_error,2,regular,1,0.635,8460.43,0,0,1,retry_payment
TXN_007634,CUST_01284,750.95,upi,checkout_abandoned,limit_exceeded,2,loyal,6,0.833,9294.88,0,0,0,retry_payment
TXN_007635,CUST_00237,474.25,upi,payment_failed,authentication_failed,2,regular,0,0.817,54750.82,0,0,1,retry_payment
TXN_007636,CUST_00840,1271.53,upi,checkout_abandoned,mandate_failed,1,new,12,0.764,2378.95,0,0,1,retry_payment
TXN_007637,CUST_00437,2871.62,upi,payment_failed,insufficient_funds,1,loyal,6,0.881,2690.83,0,0,1,retry_payment
TXN_007638,CUST_02058,1257.31,upi,payment_failed,unknown,2,regular,4,0.694,36613.37,0,0,1,retry_payment
TXN_007639,CUST_02402,2314.17,upi,checkout_abandoned,insufficient_funds,2,loyal,3,0.767,8225.04,0,0,0,send_payment_reminder
TXN_007640,CUST_02523,1297.66,netbanking,payment_failed,unknown,2,new,7,0.483,18387.91,0,0,0,escalate
TXN_007641,CUST_01899,2661.97,upi,invoice_overdue,insufficient_funds,1,loyal,1,0.715,36029.22,0,28,0,send_payment_reminder
TXN_007642,CUST_02306,417.97,card,payment_failed,authentication_failed,2,regular,3,0.648,1791.77,0,0,0,retry_payment
TXN_007643,CUST_01252,5413.04,upi,invoice_overdue,unknown,2,regular,4,0.902,32171.55,0,26,1,retry_payment
TXN_007644,CUST_01884,615.99,upi,payment_failed,insufficient_funds,1,regular,5,0.728,19659.61,0,0,0,send_payment_reminder
TXN_007645,CUST_00321,2830.49,card,invoice_overdue,mandate_failed,2,regular,0,0.823,2646.24,0,17,0,retry_payment
TXN_007646,CUST_01616,1206.49,upi,checkout_abandoned,authentication_failed,1,regular,4,0.875,6243.36,0,0,1,retry_payment
TXN_007647,CUST_01673,1367.25,upi,payment_failed,network_error,1,regular,5,0.905,10354.24,0,0,1,retry_payment
TXN_007648,CUST_00094,1236.87,upi,payment_failed,customer_abandoned,2,regular,14,0.761,17994.94,0,0,1,retry_payment
TXN_007649,CUST_01645,1840.34,upi,payment_failed,bank_timeout,1,loyal,13,0.916,3937.36,0,0,1,retry_payment
TXN_007650,CUST_02169,2162.98,upi,subscription_failed,customer_abandoned,2,regular,13,0.786,20130.63,1,0,0,escalate
TXN_007651,CUST_01103,3497.87,upi,payment_failed,bank_timeout,2,regular,2,0.627,10839.18,0,0,1,retry_payment
TXN_007652,CUST_01635,4626.61,upi,payment_failed,customer_abandoned,1,loyal,10,0.818,4682.61,0,0,1,retry_payment
TXN_007653,CUST_00859,1956.04,upi,checkout_abandoned,limit_exceeded,2,regular,0,0.899,6175.93,0,0,0,retry_payment
TXN_007654,CUST_00813,5908.57,upi,checkout_abandoned,bank_timeout,1,new,1,0.878,15524.7,0,0,1,retry_payment
TXN_007655,CUST_00389,1615.82,netbanking,payment_failed,bank_timeout,1,loyal,0,0.904,5741.88,0,0,1,retry_payment
TXN_007656,CUST_00984,3551.67,upi,payment_failed,limit_exceeded,1,regular,14,0.705,7369.36,0,0,1,retry_payment
TXN_007657,CUST_02410,2113.7,card,checkout_abandoned,bank_timeout,2,regular,4,0.795,7226.11,0,0,1,retry_payment
TXN_007658,CUST_02807,966.67,card,payment_failed,limit_exceeded,1,loyal,2,0.844,2285.65,0,0,1,retry_payment
TXN_007659,CUST_01907,1734.04,upi,checkout_abandoned,unknown,1,new,1,0.727,6191.45,0,0,1,retry_payment
TXN_007660,CUST_01874,2243.42,upi,payment_failed,bank_timeout,3,regular,0,0.905,8072.24,0,0,1,retry_payment
TXN_007661,CUST_01842,1461.86,upi,invoice_overdue,authentication_failed,3,new,1,0.799,10091.1,0,11,1,retry_payment
TXN_007662,CUST_01428,2087.05,upi,checkout_abandoned,unknown,3,regular,0,0.915,18760.63,0,0,1,retry_payment
TXN_007663,CUST_01270,2997.43,upi,checkout_abandoned,unknown,1,high_value,8,0.704,4358.59,0,0,1,retry_payment
TXN_007664,CUST_01863,1472.21,upi,subscription_failed,bank_timeout,2,regular,4,0.947,23054.08,1,0,0,retry_payment
TXN_007665,CUST_02354,142.32,netbanking,invoice_overdue,mandate_failed,2,loyal,14,0.466,7057.09,0,51,0,escalate
TXN_007666,CUST_01242,5743.57,card,subscription_failed,insufficient_funds,1,regular,2,0.506,9297.78,1,0,1,retry_payment
TXN_007667,CUST_01698,1182.22,upi,checkout_abandoned,customer_abandoned,1,new,2,0.777,2331.55,0,0,0,send_checkout_reminder
TXN_007668,CUST_01411,776.34,netbanking,invoice_overdue,network_error,1,regular,2,0.821,3856.74,0,3,1,retry_payment
TXN_007669,CUST_00857,610.29,upi,payment_failed,insufficient_funds,3,new,5,0.942,22905.76,0,0,0,escalate
TXN_007670,CUST_00871,1146.04,upi,subscription_failed,authentication_failed,2,regular,4,0.724,4224.62,1,0,1,retry_payment
TXN_007671,CUST_00237,956.25,upi,checkout_abandoned,bank_timeout,1,new,14,0.909,3951.05,0,0,1,retry_payment
TXN_007672,CUST_01320,831.82,netbanking,checkout_abandoned,network_error,1,new,13,0.872,10538.39,0,0,1,retry_payment
TXN_007673,CUST_02138,869.15,upi,invoice_overdue,network_error,3,new,1,0.819,18332.89,0,34,1,retry_payment
TXN_007674,CUST_02057,2291.62,card,subscription_failed,unknown,2,regular,13,0.661,8744.07,1,0,1,retry_payment
TXN_007675,CUST_02958,7612.23,card,subscription_failed,authentication_failed,3,loyal,14,0.933,1721.73,1,0,1,retry_payment
TXN_007676,CUST_00120,2891.93,upi,invoice_overdue,customer_abandoned,1,loyal,13,0.571,2855.28,0,55,0,escalate
TXN_007677,CUST_02282,3682.32,upi,checkout_abandoned,bank_timeout,4,new,13,0.879,33270.85,0,0,1,retry_payment
TXN_007678,CUST_02386,1109.09,upi,payment_failed,unknown,1,loyal,11,0.854,17693.21,0,0,0,escalate
TXN_007679,CUST_01310,1631.01,card,payment_failed,authentication_failed,1,new,4,0.811,2324.18,0,0,0,retry_payment
TXN_007680,CUST_00849,2109.92,upi,checkout_abandoned,bank_timeout,3,new,9,0.702,7750.13,0,0,0,escalate
TXN_007681,CUST_01072,884.99,upi,payment_failed,limit_exceeded,1,loyal,3,0.895,50398.74,0,0,1,retry_payment
TXN_007682,CUST_02048,1067.03,upi,checkout_abandoned,insufficient_funds,2,regular,8,0.803,9938.86,0,0,0,escalate
TXN_007683,CUST_02587,2971.62,card,subscription_failed,insufficient_funds,1,regular,0,0.964,5203.83,1,0,1,retry_payment
TXN_007684,CUST_01929,3588.37,card,payment_failed,insufficient_funds,2,regular,14,0.729,2729.85,0,0,1,retry_payment
TXN_007685,CUST_01543,1583.11,upi,invoice_overdue,network_error,1,regular,0,0.86,6743.87,0,27,0,retry_payment
TXN_007686,CUST_01958,576.57,upi,subscription_failed,insufficient_funds,1,regular,4,0.784,20390.43,1,0,1,retry_payment
TXN_007687,CUST_00212,1184.11,upi,invoice_overdue,customer_abandoned,1,loyal,1,0.952,64721.39,0,8,1,retry_payment
TXN_007688,CUST_01825,473.5,upi,payment_failed,bank_timeout,3,new,11,0.75,32243.15,0,0,0,escalate
TXN_007689,CUST_00127,1593.01,upi,checkout_abandoned,bank_timeout,3,new,9,0.935,15032.11,0,0,1,retry_payment
TXN_007690,CUST_02878,1840.04,card,checkout_abandoned,bank_timeout,3,regular,0,0.756,9097.0,0,0,1,retry_payment
TXN_007691,CUST_02668,1207.92,upi,subscription_failed,network_error,3,loyal,8,0.916,3682.18,1,0,0,escalate
TXN_007692,CUST_01526,1820.0,upi,invoice_overdue,bank_timeout,2,loyal,1,0.814,7997.2,0,9,1,retry_payment
TXN_007693,CUST_01123,2093.81,upi,invoice_overdue,bank_timeout,1,new,10,0.733,2021.59,0,30,1,retry_payment
TXN_007694,CUST_02197,1842.19,upi,payment_failed,insufficient_funds,1,regular,8,0.744,21683.43,0,0,0,escalate
TXN_007695,CUST_01913,573.64,card,payment_failed,unknown,2,regular,0,0.571,11806.38,0,0,0,retry_payment
TXN_007696,CUST_02117,1224.89,card,subscription_failed,bank_timeout,1,loyal,12,0.948,9017.97,1,0,1,retry_payment
TXN_007697,CUST_01547,2082.02,upi,payment_failed,bank_timeout,1,high_value,1,0.661,2786.64,0,0,1,retry_payment
TXN_007698,CUST_00709,5303.86,upi,invoice_overdue,limit_exceeded,1,new,13,0.812,13386.39,0,28,1,retry_payment
TXN_007699,CUST_00220,1206.74,card,subscription_failed,authentication_failed,4,regular,10,0.927,7943.32,1,0,0,escalate
TXN_007700,CUST_00850,2330.63,card,subscription_failed,bank_timeout,1,regular,0,0.737,14869.08,1,0,0,retry_payment
TXN_007701,CUST_01587,3028.26,netbanking,invoice_overdue,unknown,1,regular,5,0.779,9643.2,0,30,1,retry_payment
TXN_007702,CUST_01273,1281.67,netbanking,payment_failed,customer_abandoned,2,regular,4,0.953,24859.6,0,0,0,send_checkout_reminder
TXN_007703,CUST_01520,3759.14,netbanking,payment_failed,authentication_failed,2,loyal,13,0.868,1296.28,0,0,0,escalate
TXN_007704,CUST_00834,3924.36,netbanking,checkout_abandoned,authentication_failed,1,regular,12,0.651,12413.2,0,0,1,retry_payment
TXN_007705,CUST_02814,4525.7,netbanking,subscription_failed,customer_abandoned,2,regular,5,0.634,21804.2,1,0,0,send_checkout_reminder
TXN_007706,CUST_01101,2164.55,card,subscription_failed,bank_timeout,1,loyal,8,0.812,12021.22,1,0,0,escalate
TXN_007707,CUST_02539,9910.3,card,payment_failed,unknown,1,regular,3,0.786,9758.71,0,0,0,retry_payment
TXN_007708,CUST_01173,916.9,card,checkout_abandoned,bank_timeout,2,loyal,2,0.828,34223.26,0,0,0,retry_payment
TXN_007709,CUST_01331,8204.86,upi,payment_failed,network_error,3,new,3,0.888,3448.5,0,0,1,retry_payment
TXN_007710,CUST_01812,2773.49,upi,payment_failed,insufficient_funds,2,regular,6,0.907,3271.33,0,0,1,retry_payment
TXN_007711,CUST_00790,4383.18,netbanking,invoice_overdue,customer_abandoned,1,regular,0,0.87,9990.14,0,23,1,retry_payment
TXN_007712,CUST_00660,1161.18,upi,payment_failed,mandate_failed,1,high_value,11,0.796,20101.57,0,0,0,escalate
TXN_007713,CUST_01138,2947.76,upi,payment_failed,limit_exceeded,1,new,11,0.858,13050.65,0,0,0,escalate
TXN_007714,CUST_02413,4697.57,upi,payment_failed,insufficient_funds,1,loyal,11,0.766,30618.54,0,0,0,escalate
TXN_007715,CUST_00434,628.5,upi,invoice_overdue,customer_abandoned,1,regular,10,0.757,44550.35,0,36,0,escalate
TXN_007716,CUST_01313,1316.27,upi,payment_failed,unknown,1,loyal,12,0.806,6602.14,0,0,0,escalate
TXN_007717,CUST_02017,270.49,upi,payment_failed,bank_timeout,1,new,1,0.636,17802.41,0,0,1,retry_payment
TXN_007718,CUST_02119,1300.56,upi,payment_failed,insufficient_funds,1,regular,0,0.666,18699.05,0,0,0,send_payment_reminder
TXN_007719,CUST_01304,780.87,upi,checkout_abandoned,authentication_failed,1,regular,6,0.904,17542.69,0,0,0,retry_payment
TXN_007720,CUST_00245,1260.18,upi,payment_failed,customer_abandoned,1,regular,4,0.733,6353.22,0,0,1,retry_payment
TXN_007721,CUST_00048,15554.96,upi,subscription_failed,bank_timeout,1,new,11,0.721,6540.69,1,0,0,escalate
